docTokenBegin,text,ner,nerConfidences
3146,Londoner,MISC,{'MISC': 0.84480824976501}
3214,Mr. Garcia,PERSON,
3217,Wisteria Lodge,ORGANIZATION,{'ORGANIZATION': 0.90123031915528}
3302,Holmes,PERSON,{'PERSON': 0.96050341449117}
3314,Mr. Baynes,PERSON,
3410,he,PERSON,
3450,Mr. Scott Eccles,PERSON,
3456,his,PERSON,
3479,he,PERSON,
3498,Mr. Garcia,PERSON,
3506,his,PERSON,
3513,Garcia,PERSON,{'PERSON': 0.94007320507518}
3517,Gregson,PERSON,{'PERSON': 0.99236693618295}
3525,He,PERSON,
3539,his,PERSON,
3542,His,PERSON,
3588,He,PERSON,
3599,his,PERSON,
3605,him,PERSON,
3608,he,PERSON,
3659,Mr. Scott Eccles,PERSON,
3719,Baynes,PERSON,{'PERSON': 0.9969217554834}
3747,night,TIME,{'TIME': 0.57647607570092}
3744,him,PERSON,
3749,his,PERSON,
3773,nine this morning,TIME,{'TIME': 0.98998393831909}
3779,his,PERSON,
3794,Mr. Gregson,PERSON,
3801,London,LOCATION,{'LOCATION': 0.99920111909516}
3805,Wisteria Lodge,ORGANIZATION,{'ORGANIZATION': 0.57467808336133}
3815,Mr. Gregson,PERSON,
3831,Gregson,PERSON,{'PERSON': 0.99296558694933}
3857,Mr. Scott Eccles,PERSON,
3886,Mr. Holmes,PERSON,
3928,Mr. Baynes,PERSON,
3978,his,PERSON,
3983,He,PERSON,
3999,his,PERSON,
4016,Mr. Baynes,PERSON,
4025,His,PERSON,
4038,he,PERSON,
4062,Holmes,PERSON,{'PERSON': 0.97515305914041}
4074,Gregson,PERSON,{'PERSON': 0.98545257300134}
4124,Mr. Baynes,PERSON,
4160,he,PERSON,
4205,Sherlock Holmes,PERSON,{'PERSON': 0.998530043673}
4220,Mrs. Hudson,PERSON,
4232,He,PERSON,
4256,Holmes,PERSON,{'PERSON': 0.99329114970584}
4261,his,PERSON,
4266,his,PERSON,
4271,his,PERSON,
4287,Watson,PERSON,{'PERSON': 0.98143546607395}
4290,he,PERSON,
4316,Scott Eccles,PERSON,{'PERSON': 0.99416721932159}
4386,his,PERSON,
4396,him,PERSON,
4401,him,PERSON,
4407,he,PERSON,
4414,him,PERSON,
4461,Scott Eccles,PERSON,{'PERSON': 0.9994184382639}
4468,Watson,PERSON,{'PERSON': 0.85375474507315}
4556,Holmes,PERSON,{'PERSON': 0.99700463507906}
4560,his,PERSON,
4575,Watson,PERSON,{'PERSON': 0.97907539601878}
4601,Scott Eccles,PERSON,{'PERSON': 0.99627082768833}
4604,Wisteria Lodge,ORGANIZATION,{'ORGANIZATION': 0.97597287499303}
4649,Spaniard,MISC,{'MISC': 0.99929654232544}
4651,Scott Eccles,PERSON,{'PERSON': 0.99893948351239}
4666,Eccles,PERSON,{'PERSON': 0.98071556421221}
4672,London,LOCATION,{'LOCATION': 0.99834134203341}
4697,Esher,PERSON,{'PERSON': 0.93012015822101}
4663,He,PERSON,
4678,he,PERSON,
4681,him,PERSON,
4684,he,PERSON,
4690,him,PERSON,
4692,he,PERSON,
4694,him,PERSON,
4706,Eccles,PERSON,{'PERSON': 0.99527932504}
4703,he,PERSON,
4710,Eccles,PERSON,{'PERSON': 0.91990381754681}
4721,He,PERSON,
4755,Garcia,PERSON,{'PERSON': 0.99494905892718}
4746,he,PERSON,
4761,his,PERSON,
4765,he,PERSON,
4774,he,PERSON,
4784,British,MISC,{'MISC': 0.99995253185149}
4797,Briton,MISC,{'MISC': 0.99415661553623}
4777,He,PERSON,
4810,his,PERSON,
4823,he,PERSON,
4857,he,PERSON,
4870,Watson,PERSON,{'PERSON': 0.97841243433524}
4872,he,PERSON,
4892,Wisteria Lodge,ORGANIZATION,{'ORGANIZATION': 0.78221524083487}
4936,Scott Eccles,PERSON,{'PERSON': 0.9997783126703}
4954,Garcia,PERSON,{'PERSON': 0.99704825265185}
4942,he,PERSON,
4958,his,PERSON,
4962,him,PERSON,
4976,Garcia,PERSON,{'PERSON': 0.99508177502742}
4980,he,PERSON,
4991,he,PERSON,
5005,Englishman,MISC,{'MISC': 0.99971604801999}
5179,She,PERSON,
5208,Spaniard,MISC,{'MISC': 0.99945772333579}
5217,Dolores,PERSON,{'PERSON': 0.53751325441317}
5224,Spain,LOCATION,{'LOCATION': 0.99989876071352}
5230,Watson,PERSON,{'PERSON': 0.93955572617545}
5240,Spaniard,MISC,{'MISC': 0.99982577358088}
5245,Spaniard,MISC,{'MISC': 0.99962149085948}
5247,Spanish,MISC,{'MISC': 0.99962756253837}
5256,English,MISC,{'MISC': 0.99998956178279}
5306,Holmes,PERSON,{'PERSON': 0.9457221849141}
5311,Surrey,LOCATION,{'LOCATION': 0.54418460290007}
5316,Holmes,PERSON,{'PERSON': 0.95373689059738}
5326,his,PERSON,
5329,he,PERSON,
5338,He,PERSON,
5356,he,PERSON,
5369,Harringby,PERSON,{'PERSON': 0.59687569470562}
5372,Dingle,PERSON,{'PERSON': 0.8882665665689}
5375,George Ffolliott,PERSON,{'PERSON': 0.99214332806217}
5378,Oxshott Towers,ORGANIZATION,{'ORGANIZATION': 0.67124463578115}
5381,Mr. Hynes Hynes,PERSON,
5385,J.P.,LOCATION,{'LOCATION': 0.58805138998627}
5387,Purdley Place,LOCATION,{'LOCATION': 0.38497091466699}
5390,Mr. James Baker Williams,PERSON,
5395,Forton Old Hall,LOCATION,{'LOCATION': 0.98891601519374}
5399,Mr. Henderson,PERSON,
5406,Joshua Stone,PERSON,{'PERSON': 0.99816799559098}
5428,Holmes,PERSON,{'PERSON': 0.97900776716906}
5433,Baynes,PERSON,{'PERSON': 0.97595498087519}
5436,his,PERSON,
5475,Garcia,PERSON,{'PERSON': 0.98849292960213}
5549,Oxshott,LOCATION,{'LOCATION': 0.58924317100526}
5552,Garcia,PERSON,{'PERSON': 0.98927383851002}
5573,Wisteria Lodge,LOCATION,{'LOCATION': 0.97820324735124}
5602,Oxshott,LOCATION,{'LOCATION': 0.50414168816576}
5619,Scott Eccles,PERSON,{'PERSON': 0.99977816229341}
5661,Surrey,LOCATION,{'LOCATION': 0.69509683868932}
5664,Esher,LOCATION,{'LOCATION': 0.59528516681269}
5668,Baynes,PERSON,{'PERSON': 0.99797236286387}
5673,Holmes,PERSON,{'PERSON': 0.99085454846097}
5681,night,TIME,{'TIME': 0.51880741073419}
5705,Wisteria Lodge,LOCATION,{'LOCATION': 0.53281724430703}
5714,March,DATE,{'DATE': 0.96292326831548}
5755,San Pedro,LOCATION,{'LOCATION': 0.87944199654475}
5837,Baynes,PERSON,{'PERSON': 0.96917252627987}
5848,He,PERSON,
5857,his,PERSON,
5872,spring,DATE,{'DATE': 0.80344158167292}
5912,his,PERSON,
5922,Walters,PERSON,{'PERSON': 0.98871319569535}
5926,Baynes,PERSON,{'PERSON': 0.97730577524582}
5932,his,PERSON,
5935,his,PERSON,
5981,Walters,PERSON,{'PERSON': 0.99263329940654}
6140,Walters,PERSON,{'PERSON': 0.97520103177998}
6306,Walters,PERSON,{'PERSON': 0.94862800978378}
6334,he,PERSON,
6338,his,PERSON,
6341,him,PERSON,
6372,Holmes,PERSON,{'PERSON': 0.98750427193174}
6375,his,PERSON,
6384,he,PERSON,
6407,he,PERSON,
6415,his,PERSON,
6417,he,PERSON,
6430,him,PERSON,
6434,He,PERSON,
6465,he,PERSON,
6472,he,PERSON,
6477,he,PERSON,
6496,Mr. Holmes,PERSON,
6564,Marx,PERSON,{'PERSON': 0.84521485363779}
6568,High Holborn,PERSON,{'PERSON': 0.72836384099249}
6585,Marx,PERSON,{'PERSON': 0.99242272627303}
6589,his,PERSON,
6593,he,PERSON,
6614,Spanish,MISC,{'MISC': 0.99981659887569}
6640,Baynes,PERSON,{'PERSON': 0.95161968690249}
6657,Mr. Holmes,PERSON,
6719,last night,TIME,{'TIME': 0.98711136382329}
6731,Baynes,PERSON,{'PERSON': 0.97074447966885}
6742,He,PERSON,
6745,his,PERSON,
6872,Holmes,PERSON,{'PERSON': 0.96401486932285}
6887,Baynes,PERSON,{'PERSON': 0.97956243653993}
6897,his,PERSON,
6927,Holmes,PERSON,{'PERSON': 0.98825200437666}
6944,he,PERSON,
6960,Mr. Baynes,PERSON,
6964,his,PERSON,
6976,he,PERSON,
6992,he,PERSON,
7029,this morning,TIME,{'TIME': 0.93868170570655}
7032,He,PERSON,
7041,Holmes,PERSON,{'PERSON': 0.99497976964006}
7045,his,PERSON,
7084,Baynes,PERSON,{'PERSON': 0.98980440018991}
7097,Mr. Holmes,PERSON,
7158,Mr. Baynes,PERSON,
7200,his,PERSON,
7203,him,PERSON,
7206,him,PERSON,
7257,Mr. Holmes,PERSON,
7305,Holmes,PERSON,{'PERSON': 0.9887529037955}
7320,he,PERSON,
7404,Holmes,PERSON,{'PERSON': 0.99505585250031}
7433,his,PERSON,
7449,his,PERSON,
7451,he,PERSON,
7545,British,MISC,{'MISC': 0.83317926206522}
7528,he,PERSON,
7541,he,PERSON,
7554,he,PERSON,
7556,his,PERSON,
7576,he,PERSON,
7585,Watson,PERSON,{'PERSON': 0.89621800228582}
7599,he,PERSON,
7649,He,PERSON,
7666,he,PERSON,
7682,Baynes,PERSON,{'PERSON': 0.93166559277844}
7684,His,PERSON,
7694,his,PERSON,
7699,he,PERSON,
7704,He,PERSON,
7718,he,PERSON,
7769,Holmes,PERSON,{'PERSON': 0.97787789397979}
7772,his,PERSON,
7776,he,PERSON,
7788,Jove,PERSON,{'PERSON': 0.77744831189427}
7791,he,PERSON,
7800,Baynes,PERSON,{'PERSON': 0.97980589340791}
7803,him,PERSON,
7825,Esher,LOCATION,{'LOCATION': 0.74835111238456}
7834,late last night,TIME,{'TIME': 0.90507142933397}
7855,Mr. Garcia,PERSON,
7859,Wisteria Lodge,ORGANIZATION,{'ORGANIZATION': 0.66357101650905}
7869,his,PERSON,
7883,his,PERSON,
7886,his,PERSON,
7937,Baynes,PERSON,{'PERSON': 0.99615100811773}
7956,he,PERSON,
8014,him,PERSON,
8060,Walters,PERSON,{'PERSON': 0.99042949401326}
8073,Wisteria Lodge,ORGANIZATION,{'ORGANIZATION': 0.87881432188358}
8053,he,PERSON,
8067,he,PERSON,
8077,Baynes,PERSON,{'PERSON': 0.98180157532352}
8120,last night,TIME,{'TIME': 0.88893553549894}
8164,his,PERSON,
8173,Baynes,PERSON,{'PERSON': 0.95699101571634}
8179,Holmes,PERSON,{'PERSON': 0.91173289405189}
8183,his,PERSON,
8191,him,PERSON,
8193,he,PERSON,
8217,his,PERSON,
8227,Mr. Holmes,PERSON,
8231,he,PERSON,
8243,Baynes,PERSON,{'PERSON': 0.87159520212688}
8272,Mr. Holmes,PERSON,
8322,Mr. Holmes,PERSON,
8353,Mr. Baynes,PERSON,
8369,Mr. Holmes,PERSON,
8388,Holmes,PERSON,{'PERSON': 0.98234652407928}
8418,Mr. Holmes,PERSON,
8472,He,PERSON,
8483,him,PERSON,
8491,English,MISC,{'MISC': 0.99997938788375}
8485,He,PERSON,
8500,him,PERSON,
8513,he,PERSON,
8515,his,PERSON,
8527,Mr. Holmes,PERSON,
8558,Holmes,PERSON,{'PERSON': 0.99692648112993}
8560,his,PERSON,
8584,fall,DATE,{'DATE': 0.56434208479486}
8577,He,PERSON,
8589,he,PERSON,
8612,Baynes,PERSON,{'PERSON': 0.8735476053584}
8629,Watson,PERSON,{'PERSON': 0.88367709127743}
8633,Sherlock Holmes,PERSON,{'PERSON': 0.99973686595968}
8739,Garcia,PERSON,{'PERSON': 0.80458609825824}
8744,his,PERSON,
8754,Baynes,PERSON,{'PERSON': 0.98003592324195}
8757,Garcia,PERSON,{'PERSON': 0.98015725285356}
8785,Scott Eccles,PERSON,{'PERSON': 0.95145851803428}
8777,he,PERSON,
8803,Garcia,PERSON,{'PERSON': 0.96093522320036}
8827,he,PERSON,
8829,his,PERSON,
8861,his,PERSON,
8899,Garcia,PERSON,{'PERSON': 0.98608486829521}
8918,Garcia,PERSON,{'PERSON': 0.9909840112683}
8930,Englishman,MISC,{'MISC': 0.94847260302461}
8950,Garcia,PERSON,{'PERSON': 0.99634673818447}
8962,his,PERSON,
8981,his,PERSON,
9072,he,PERSON,
9088,his,PERSON,
9115,Garcia,PERSON,{'PERSON': 0.98112592221974}
9220,Jacobean,MISC,{'MISC': 0.93145476269724}
9233,Oxshott,LOCATION,{'LOCATION': 0.69243044259336}
9265,Mr. Henderson,PERSON,
9294,him,PERSON,
9296,his,PERSON,
9306,Watson,PERSON,{'PERSON': 0.94196379522047}
9322,him,PERSON,
9334,his,PERSON,
9342,he,PERSON,
9351,He,PERSON,
9398,his,PERSON,
9402,He,PERSON,
9416,he,PERSON,
9432,Mr. Lucas,PERSON,
9427,His,PERSON,
9460,Watson,PERSON,{'PERSON': 0.89321543597215}
9474,Wisteria Lodge,ORGANIZATION,{'ORGANIZATION': 0.93037678430508}
9524,Henderson,PERSON,{'PERSON': 0.96312771816034}
9539,Miss Burnet,MISC,{'MISC': 0.99616224820562}
9543,Englishwoman,MISC,{'MISC': 0.99745584218541}
9571,Henderson,PERSON,{'PERSON': 0.96518526404608}
9590,he,PERSON,
9608,he,PERSON,
9615,his,PERSON,
9619,he,PERSON,
9651,English,MISC,{'MISC': 0.99999853541055}
9630,his,PERSON,
9715,Baynes,PERSON,{'PERSON': 0.90857973722828}
9733,John Warner,PERSON,{'PERSON': 0.9733079304036}
9739,High Gable,PERSON,{'PERSON': 0.49221207437212}
9749,his,PERSON,
9753,He,PERSON,
9789,Watson,PERSON,{'PERSON': 0.97190161699559}
9838,Henderson,PERSON,{'PERSON': 0.91885434606205}
9878,Henderson,PERSON,{'PERSON': 0.97899027344458}
9886,His,PERSON,
9891,his,PERSON,
9923,Warner,ORGANIZATION,{'ORGANIZATION': 0.84124210951609}
9911,his,PERSON,
9928,his,PERSON,
9935,his,PERSON,
9960,Henderson,PERSON,{'PERSON': 0.90353444677428}
9966,his,PERSON,
9973,his,PERSON,
9981,him,PERSON,
9992,Watson,PERSON,{'PERSON': 0.95452332313674}
10022,Garcia,PERSON,{'PERSON': 0.98922118007315}
10055,Miss Burnet,PERSON,{'PERSON': 0.35226461312722}
10136,Garcia,PERSON,{'PERSON': 0.9291236576207}
10124,she,PERSON,
10128,she,PERSON,
10143,she,PERSON,
10149,she,PERSON,
10152,his,PERSON,
10156,he,PERSON,
10163,her,PERSON,
10172,her,PERSON,
10175,she,PERSON,
10186,him,PERSON,
10194,she,PERSON,
10205,her,PERSON,
10212,her,PERSON,
10249,she,PERSON,
10255,she,PERSON,
10259,she,PERSON,
10262,her,PERSON,
10272,she,PERSON,
10278,she,PERSON,
10304,Watson,PERSON,{'PERSON': 0.92694961708572}
10356,she,PERSON,
10366,her,PERSON,
10383,Warner,ORGANIZATION,{'ORGANIZATION': 0.89166200157447}
10426,her,PERSON,
10531,Holmes,LOCATION,{'LOCATION': 0.56116358628766}
10542,he,PERSON,
10563,his,PERSON,
10600,March,DATE,{'DATE': 0.93003585357686}
10621,Mr. Holmes,PERSON,
10640,her,PERSON,
10650,Warner,ORGANIZATION,{'ORGANIZATION': 0.577408719461}
10654,Holmes,PERSON,{'PERSON': 0.97188752588072}
10658,his,PERSON,
10662,Watson,PERSON,{'PERSON': 0.91538127247831}
10685,She,PERSON,
10688,her,PERSON,
10700,Her,PERSON,
10705,her,PERSON,
10710,she,PERSON,
10715,her,PERSON,
10723,her,PERSON,
10737,She,PERSON,
10755,Mr. Holmes,PERSON,
10780,She,PERSON,
10786,her,PERSON,
10795,her,PERSON,
10799,she,PERSON,
10808,her,PERSON,
10813,She,PERSON,
10815,her,PERSON,
10822,her,PERSON,
10826,her,PERSON,
10849,her,PERSON,
10859,he,PERSON,
10861,his,PERSON,
10877,her,PERSON,
10881,her,PERSON,
10897,her,PERSON,
10906,Baynes,PERSON,{'PERSON': 0.98224568273229}
10911,Holmes,PERSON,{'PERSON': 0.92086402105347}
10919,him,PERSON,
10969,Henderson,PERSON,{'PERSON': 0.99421970060819}
10975,Mr. Holmes,PERSON,
11010,his,PERSON,
11025,Baynes,PERSON,{'PERSON': 0.93680907294669}
11032,Henderson,PERSON,{'PERSON': 0.95266804385558}
11035,he,PERSON,
11041,he,PERSON,
11047,he,PERSON,
11058,he,PERSON,
11060,he,PERSON,
11073,him,PERSON,
11080,him,PERSON,
11084,he,PERSON,
11104,Holmes,PERSON,{'PERSON': 0.99141901452209}
11106,his,PERSON,
11131,he,PERSON,
11133,Baynes,PERSON,{'PERSON': 0.98878287390484}
11161,he,PERSON,
11178,Miss Burnet,PERSON,{'PERSON': 0.47060511610899}
11169,he,PERSON,
11188,her,PERSON,
11202,her,PERSON,
11229,Holmes,PERSON,{'PERSON': 0.97038195087334}
11223,she,PERSON,
11241,Baynes,PERSON,{'PERSON': 0.95224447460599}
11247,Henderson,PERSON,{'PERSON': 0.99119334335512}
11251,Henderson,PERSON,{'PERSON': 0.51108755648226}
11260,Don Murillo,PERSON,{'PERSON': 0.99979944758964}
11268,San Pedro,LOCATION,{'LOCATION': 0.98642580943878}
11275,San Pedro,LOCATION,{'LOCATION': 0.75337227503421}
11292,He,PERSON,
11295,his,PERSON,
11323,he,PERSON,
11329,him,PERSON,
11332,his,PERSON,
11352,Central America,LOCATION,{'LOCATION': 0.91401270663684}
11345,His,PERSON,
11367,him,PERSON,
11370,he,PERSON,
11375,he,PERSON,
11387,he,PERSON,
11391,his,PERSON,
11420,his,PERSON,
11424,his,PERSON,
11428,his,PERSON,
11457,European,MISC,{'MISC': 0.99996589330246}
11438,he,PERSON,
11446,his,PERSON,
11465,Don Murillo,PERSON,{'PERSON': 0.99957169126849}
11471,San Pedro,LOCATION,{'LOCATION': 0.82604208628578}
11476,Baynes,PERSON,{'PERSON': 0.97541550966975}
11489,San Pedro,LOCATION,{'LOCATION': 0.86364101383121}
11503,Mr. Holmes,PERSON,
11506,Henderson,PERSON,{'PERSON': 0.95166396561942}
11517,Paris,LOCATION,{'LOCATION': 0.99401304779284}
11519,Rome,LOCATION,{'LOCATION': 0.99593465548154}
11521,Madrid,LOCATION,{'LOCATION': 0.98103578081534}
11523,Barcelona,LOCATION,{'LOCATION': 0.79698495379713}
11531,'86,DATE,{'DATE': 0.99713640349084}
11507,he,PERSON,
11514,him,PERSON,
11526,his,PERSON,
11539,him,PERSON,
11558,him,PERSON,
11572,Miss Burnet,PERSON,{'PERSON': 0.3089635304488}
11565,him,PERSON,
11590,his,PERSON,
11601,him,PERSON,
11613,Garcia,PERSON,{'PERSON': 0.7788706857533}
11656,Her,PERSON,
11662,her,PERSON,
11670,her,PERSON,
11687,Holmes,PERSON,{'PERSON': 0.93669854806052}
11693,English,MISC,{'MISC': 0.99999986512342}
11729,England,LOCATION,{'LOCATION': 0.99959018495674}
11740,San Pedro,LOCATION,{'LOCATION': 0.99947267357008}
11791,Juan Murillo,PERSON,{'PERSON': 0.99579341851927}
11800,his,PERSON,
11814,Holmes,PERSON,{'PERSON': 0.98931443201998}
11817,he,PERSON,
11827,he,PERSON,
11867,he,PERSON,
11887,Signora Victor Durando,PERSON,{'PERSON': 0.95869024950667}
11893,San Pedro,LOCATION,{'LOCATION': 0.94288899420117}
11897,London,LOCATION,{'LOCATION': 0.99951261603329}
11899,He,PERSON,
11917,Murillo,PERSON,{'PERSON': 0.99733695298115}
11920,his,PERSON,
11924,him,PERSON,
11931,him,PERSON,
11938,his,PERSON,
11940,he,PERSON,
11947,him,PERSON,
11949,His,PERSON,
11975,He,PERSON,
11988,he,PERSON,
12002,his,PERSON,
12040,Henderson,PERSON,{'PERSON': 0.85290858808352}
12049,his,PERSON,
12058,his,PERSON,
12074,his,PERSON,
12077,He,PERSON,
12085,him,PERSON,
12094,he,PERSON,
12108,him,PERSON,
12114,his,PERSON,
12127,Paris,LOCATION,{'LOCATION': 0.99950542232068}
12140,Europe,LOCATION,{'LOCATION': 0.99894706063378}
12162,England,LOCATION,{'LOCATION': 0.99936895510404}
12154,he,PERSON,
12158,his,PERSON,
12182,Garcia,PERSON,{'PERSON': 0.98926733907762}
12194,San Pedro,LOCATION,{'LOCATION': 0.99782808510324}
12177,he,PERSON,
12226,Murillo,PERSON,{'PERSON': 0.99603713560163}
12238,Lucas,PERSON,{'PERSON': 0.95972594296042}
12241,Lopez,PERSON,{'PERSON': 0.97936489692357}
12217,He,PERSON,
12236,his,PERSON,
12243,he,PERSON,
12250,his,PERSON,
12258,he,PERSON,
12267,him,PERSON,
12297,his,PERSON,
12359,Lopez,PERSON,{'PERSON': 0.92302729213047}
12364,He,PERSON,
12381,He,PERSON,
12383,his,PERSON,
12447,Garcia,PERSON,{'PERSON': 0.94119472028362}
12455,Murillo,PERSON,{'PERSON': 0.9738872898654}
12463,him,PERSON,
12484,Garcia,PERSON,{'PERSON': 0.94453459747143}
12470,he,PERSON,
12486,Lopez,PERSON,{'PERSON': 0.99259143388969}
12513,Jose,PERSON,{'PERSON': 0.9817135062916}
12498,his,PERSON,
12528,Murillo,PERSON,{'PERSON': 0.98158456576054}
12537,Lopez,PERSON,{'PERSON': 0.99159940008715}
12518,him,PERSON,
12533,him,PERSON,
12546,he,PERSON,
12561,him,PERSON,
12564,he,PERSON,
12576,him,PERSON,
12583,him,PERSON,
12623,Garcia,PERSON,{'PERSON': 0.87968994477311}
12899,Holmes,PERSON,{'PERSON': 0.96012260840048}
12913,he,PERSON,
12917,his,PERSON,
12986,Baynes,PERSON,{'PERSON': 0.98812579960054}
13018,him,PERSON,
