docTokenBegin,text,ner,nerConfidences
3057,he,PERSON,
3075,Fitzroy Simpson,PERSON,{'PERSON': 0.88769866836832}
3068,His,PERSON,
3116,London,LOCATION,{'LOCATION': 0.9863474747434}
3078,He,PERSON,
3121,his,PERSON,
3139,him,PERSON,
3175,Desborough,PERSON,{'PERSON': 0.71161978285775}
3186,Silas Brown,PERSON,{'PERSON': 0.81712664756962}
3190,Mapleton,LOCATION,{'LOCATION': 0.85708327968211}
3147,he,PERSON,
3152,he,PERSON,
3193,He,PERSON,
3200,he,PERSON,
3213,he,PERSON,
3233,his,PERSON,
3236,he,PERSON,
3282,Penang-lawyer,MISC,{'MISC': 0.85481594382573}
3258,His,PERSON,
3263,he,PERSON,
3276,his,PERSON,
3330,Straker,PERSON,{'PERSON': 0.97949888216453}
3323,his,PERSON,
3340,his,PERSON,
3344,his,PERSON,
3347,him,PERSON,
3358,Watson,PERSON,{'PERSON': 0.75277960691036}
3388,Holmes,PERSON,{'PERSON': 0.85966771786205}
3441,Straker,PERSON,{'PERSON': 0.89714955784668}
3447,his,PERSON,
3474,Holmes,PERSON,{'PERSON': 0.98618196339774}
3550,Fitzroy Simpson,PERSON,{'PERSON': 0.97523427045851}
3586,him,PERSON,
3596,Simpson,PERSON,{'PERSON': 0.95980547168683}
3589,His,PERSON,
3611,him,PERSON,
3613,he,PERSON,
3624,he,PERSON,
3639,Simpson,PERSON,{'PERSON': 0.95554423199577}
3659,Straker,PERSON,{'PERSON': 0.95549049950253}
3647,his,PERSON,
3773,Tavistock,LOCATION,{'LOCATION': 0.96829610818288}
3862,Ross,PERSON,{'PERSON': 0.99430952330833}
3874,Gregory,PERSON,{'PERSON': 0.96731042325356}
3886,English,MISC,{'MISC': 0.99999467882077}
3882,his,PERSON,
3900,Mr. Holmes,PERSON,
3934,Straker,PERSON,{'PERSON': 0.9945548052962}
3952,Holmes,PERSON,{'PERSON': 0.95420626106334}
4026,Devonshire,LOCATION,{'LOCATION': 0.88542492494}
4030,Gregory,PERSON,{'PERSON': 0.99356158136585}
4046,Holmes,PERSON,{'PERSON': 0.98891952331612}
4034,his,PERSON,
4056,Ross,PERSON,{'PERSON': 0.99996041968037}
4060,his,PERSON,
4064,his,PERSON,
4068,his,PERSON,
4084,Gregory,PERSON,{'PERSON': 0.98105933842291}
4095,Holmes,PERSON,{'PERSON': 0.96836713346816}
4087,his,PERSON,
4110,Fitzroy Simpson,PERSON,{'PERSON': 0.97982838692348}
4114,he,PERSON,
4123,he,PERSON,
4154,Straker,PERSON,{'PERSON': 0.99533702254201}
4168,he,PERSON,
4172,his,PERSON,
4180,Watson,PERSON,{'PERSON': 0.99997770916225}
4200,Simpson,PERSON,{'PERSON': 0.95060434305563}
4206,He,PERSON,
4221,him,PERSON,
4227,He,PERSON,
4239,He,PERSON,
4251,he,PERSON,
4259,he,PERSON,
4268,his,PERSON,
4292,Holmes,PERSON,{'PERSON': 0.99580299454829}
4294,his,PERSON,
4310,he,PERSON,
4315,he,PERSON,
4325,he,PERSON,
4332,he,PERSON,
4345,his,PERSON,
4351,him,PERSON,
4361,he,PERSON,
4382,his,PERSON,
4390,he,PERSON,
4404,He,PERSON,
4419,his,PERSON,
4434,He,PERSON,
4448,Tavistock,LOCATION,{'LOCATION': 0.87289923597497}
4451,summer,DATE,{'DATE': 0.9595403078883}
4443,He,PERSON,
4459,London,LOCATION,{'LOCATION': 0.99750082261645}
4497,he,PERSON,
4505,He,PERSON,
4510,his,PERSON,
4515,he,PERSON,
4534,his,PERSON,
4543,Holmes,PERSON,{'PERSON': 0.98325941828577}
4546,his,PERSON,
4560,gypsies,MISC,{'MISC': 0.76782251413482}
4563,Monday,DATE,{'DATE': 0.99855066072774}
4564,night,TIME,{'TIME': 0.95755703973221}
4578,Tuesday,DATE,{'DATE': 0.99885875105604}
4592,Simpson,PERSON,{'PERSON': 0.94384248472556}
4598,he,PERSON,
4608,he,PERSON,
4617,him,PERSON,
4649,Tavistock,LOCATION,{'LOCATION': 0.95618944426247}
4712,Silas Brown,PERSON,{'PERSON': 0.99365960464318}
4736,Straker,PERSON,{'PERSON': 0.99529648791447}
4730,he,PERSON,
4753,him,PERSON,
4766,Simpson,PERSON,{'PERSON': 0.99303805477816}
4772,Mapleton,LOCATION,{'LOCATION': 0.57675128026715}
4782,Holmes,PERSON,{'PERSON': 0.99287524195706}
4870,Tavistock,LOCATION,{'LOCATION': 0.91761470019311}
4885,Mapleton,LOCATION,{'LOCATION': 0.75588498727506}
4896,Holmes,PERSON,{'PERSON': 0.85242023891231}
4904,his,PERSON,
4913,him,PERSON,
4918,his,PERSON,
4928,his,PERSON,
4931,he,PERSON,
4956,Ross,PERSON,{'PERSON': 0.99851755667418}
4951,he,PERSON,
4962,him,PERSON,
4980,his,PERSON,
4987,his,PERSON,
4998,his,PERSON,
5002,his,PERSON,
5015,he,PERSON,
5037,Mr. Holmes,PERSON,
5042,Gregory,PERSON,{'PERSON': 0.99769694750836}
5066,Straker,PERSON,{'PERSON': 0.99806196868756}
5079,he,PERSON,
5102,Ross,PERSON,{'PERSON': 0.99966847421414}
5092,He,PERSON,
5110,him,PERSON,
5126,he,PERSON,
5135,his,PERSON,
5237,Cavendish,PERSON,{'PERSON': 0.51093010269428}
5276,Weiss & Co.,ORGANIZATION,{'ORGANIZATION': 0.99918911340034}
5280,London,LOCATION,{'LOCATION': 0.99560881563432}
5292,Holmes,PERSON,{'PERSON': 0.94242354179603}
5330,Watson,PERSON,{'PERSON': 0.93513804066939}
5378,him,PERSON,
5391,his,PERSON,
5409,his,PERSON,
5418,His,PERSON,
5435,he,PERSON,
5441,he,PERSON,
5457,he,PERSON,
5460,his,PERSON,
5500,Ross,PERSON,{'PERSON': 0.99682951823212}
5518,Madame Lesurier,PERSON,{'PERSON': 0.62710004456928}
5522,Bond Street,LOCATION,{'LOCATION': 0.80351628481143}
5526,William Derbyshire,PERSON,{'PERSON': 0.90636095285933}
5529,Mrs. Straker,PERSON,
5534,Derbyshire,LOCATION,{'LOCATION': 0.68939227914902}
5539,her,PERSON,
5545,his,PERSON,
5553,Madam Derbyshire,PERSON,{'PERSON': 0.58261678409498}
5562,Holmes,PERSON,{'PERSON': 0.970649426671}
5631,her,PERSON,
5639,Her,PERSON,
5669,she,PERSON,
5675,Mrs. Straker,PERSON,
5679,Mr. Holmes,PERSON,
5685,London,LOCATION,{'LOCATION': 0.99922817573781}
5706,Plymouth,LOCATION,{'LOCATION': 0.48685732828087}
5717,Mrs. Straker,PERSON,
5722,Holmes,PERSON,{'PERSON': 0.98770483246369}
5788,Holmes,PERSON,{'PERSON': 0.98740597842676}
5794,he,PERSON,
5850,Holmes,PERSON,{'PERSON': 0.98886044528525}
5920,Monday,DATE,{'DATE': 0.99936463728059}
5921,night,TIME,{'TIME': 0.97336858187458}
5961,Straker,PERSON,{'PERSON': 0.98917785495684}
5966,Fitzroy Simpson,PERSON,{'PERSON': 0.60477931520493}
5976,Silver Blaze,LOCATION,{'LOCATION': 0.49663689515248}
5990,Holmes,PERSON,{'PERSON': 0.99583964597302}
6002,he,PERSON,
6016,his,PERSON,
6020,his,PERSON,
6023,his,PERSON,
6026,he,PERSON,
6038,him,PERSON,
6045,he,PERSON,
6144,He,PERSON,
6167,he,PERSON,
6224,Holmes,PERSON,{'PERSON': 0.97190229405503}
6288,Ross,PERSON,{'PERSON': 0.9990468794352}
6310,his,PERSON,
6327,he,PERSON,
6366,Cup,MISC,{'MISC': 0.99971906681265}
6375,Holmes,PERSON,{'PERSON': 0.93195071811253}
6408,he,PERSON,
6417,Straker,PERSON,{'PERSON': 0.9976325077311}
6444,Holmes,PERSON,{'PERSON': 0.98881923451944}
6436,He,PERSON,
6463,Mapleton,LOCATION,{'LOCATION': 0.98210091120107}
6524,Watson,PERSON,{'PERSON': 0.97738153382569}
6528,he,PERSON,
6541,John Straker,PERSON,{'PERSON': 0.99998550003092}
6564,he,PERSON,
6575,he,PERSON,
6608,Mapleton,LOCATION,{'LOCATION': 0.98952450200765}
6592,his,PERSON,
6612,he,PERSON,
6619,He,PERSON,
6633,him,PERSON,
6679,him,PERSON,
6690,he,PERSON,
6706,King,ORGANIZATION,{'ORGANIZATION': 0.66778756409829}
6711,Mapleton,LOCATION,{'LOCATION': 0.9858937418103}
6701,he,PERSON,
6717,King,ORGANIZATION,{'ORGANIZATION': 0.88035822769211}
6719,Pyland,LOCATION,{'LOCATION': 0.6844881886065}
6713,He,PERSON,
6725,Mapleton,LOCATION,{'LOCATION': 0.99408983995174}
6722,he,PERSON,
6765,Mapleton,LOCATION,{'LOCATION': 0.97411958307011}
6789,Monday,DATE,{'DATE': 0.9996944606631}
6790,night,TIME,{'TIME': 0.98209876911257}
6816,his,PERSON,
6843,Holmes,PERSON,{'PERSON': 0.94589839687665}
6856,he,PERSON,
6871,him,PERSON,
6878,him,PERSON,
6880,his,PERSON,
6900,him,PERSON,
6906,he,PERSON,
6909,his,PERSON,
6925,Holmes,PERSON,{'PERSON': 0.98633823611545}
6934,Gregory,PERSON,{'PERSON': 0.94097329461381}
7011,Mapleton,LOCATION,{'LOCATION': 0.98816516283159}
7015,Holmes,PERSON,{'PERSON': 0.97479199143868}
7022,he,PERSON,
7031,his,PERSON,
7083,King,ORGANIZATION,{'ORGANIZATION': 0.63700699333672}
7085,Pyland,LOCATION,{'LOCATION': 0.51069012167496}
7087,Holmes,PERSON,{'PERSON': 0.98354517755983}
7098,His,PERSON,
7137,Watson,PERSON,{'PERSON': 0.90970137301632}
7141,Holmes,PERSON,{'PERSON': 0.97440389028165}
7199,Mapleton,LOCATION,{'LOCATION': 0.59085106363596}
7225,he,PERSON,
7238,Holmes,PERSON,{'PERSON': 0.9764003037483}
7241,his,PERSON,
7246,his,PERSON,
7261,Mr. Silas Brown,PERSON,
7290,he,PERSON,
7295,he,PERSON,
7304,he,PERSON,
7333,him,PERSON,
7348,Sherlock Holmes,PERSON,{'PERSON': 0.99395896720767}
7356,he,PERSON,
7360,his,PERSON,
7381,his,PERSON,
7389,Dawson,PERSON,{'PERSON': 0.99720878647041}
7392,he,PERSON,
7430,Holmes,PERSON,{'PERSON': 0.98598991965897}
7468,Holmes,PERSON,{'PERSON': 0.98496045265482}
7480,He,PERSON,
7496,he,PERSON,
7537,Holmes,PERSON,{'PERSON': 0.98665589165181}
7552,Watson,PERSON,{'PERSON': 0.88342883659274}
7556,he,PERSON,
7561,Mr. Brown,PERSON,
7586,Holmes,PERSON,{'PERSON': 0.97739861116949}
7605,Silas Brown,LOCATION,{'LOCATION': 0.90405044544896}
7612,His,PERSON,
7623,his,PERSON,
7627,his,PERSON,
7643,His,PERSON,
7654,he,PERSON,
7684,he,PERSON,
7695,Holmes,PERSON,{'PERSON': 0.9842324069676}
7700,him,PERSON,
7706,he,PERSON,
7711,his,PERSON,
7738,Holmes,PERSON,{'PERSON': 0.99101575570424}
7756,he,PERSON,
7809,He,PERSON,
7812,his,PERSON,
7825,him,PERSON,
7851,Silas Brown,PERSON,{'PERSON': 0.97247916114445}
7861,Holmes,PERSON,{'PERSON': 0.99842893319289}
7869,He,PERSON,
7878,He,PERSON,
7890,him,PERSON,
7894,his,PERSON,
7902,he,PERSON,
7909,him,PERSON,
7925,his,PERSON,
7951,him,PERSON,
7957,his,PERSON,
7959,he,PERSON,
7965,he,PERSON,
7976,he,PERSON,
7983,his,PERSON,
8005,his,PERSON,
8017,he,PERSON,
8020,his,PERSON,
8037,King,PERSON,{'PERSON': 0.45882808109215}
8039,Pyland,LOCATION,{'LOCATION': 0.55116728768599}
8071,Mapleton,LOCATION,{'LOCATION': 0.99013265903398}
8027,his,PERSON,
8034,him,PERSON,
8047,him,PERSON,
8049,he,PERSON,
8062,he,PERSON,
8076,him,PERSON,
8079,he,PERSON,
8088,his,PERSON,
8095,his,PERSON,
8111,him,PERSON,
8129,his,PERSON,
8134,he,PERSON,
8148,he,PERSON,
8156,his,PERSON,
8159,He,PERSON,
8162,his,PERSON,
8176,Ross,PERSON,{'PERSON': 0.99982078279293}
8205,Ross,PERSON,{'PERSON': 0.99797504825405}
8241,Watson,PERSON,{'PERSON': 0.96900630874797}
8267,his,PERSON,
8273,him,PERSON,
8305,John Straker,PERSON,{'PERSON': 0.9999527917215}
8329,London,LOCATION,{'LOCATION': 0.99854626296444}
8353,Devonshire,LOCATION,{'LOCATION': 0.92748068670702}
8357,he,PERSON,
8364,he,PERSON,
8383,him,PERSON,
8422,Holmes,PERSON,{'PERSON': 0.98631440407009}
8435,Dartmoor,MISC,{'MISC': 0.62650671846934}
8442,his,PERSON,
8465,Straker,PERSON,{'PERSON': 0.98395899094315}
8469,he,PERSON,
8471,Holmes,PERSON,{'PERSON': 0.99528869551708}
8473,his,PERSON,
8488,he,PERSON,
8504,Tuesday,DATE,{'DATE': 0.99924181738768}
8525,Mr. John Straker,PERSON,
8541,him,PERSON,
8546,Gregory,PERSON,{'PERSON': 0.99338136808464}
8592,London,LOCATION,{'LOCATION': 0.99886263822338}
8598,Ross,PERSON,{'PERSON': 0.99029316238693}
8621,he,PERSON,
8630,his,PERSON,
8646,his,PERSON,
8658,his,PERSON,
8684,he,PERSON,
8705,Tavistock,LOCATION,{'LOCATION': 0.50525704235777}
8697,he,PERSON,
8734,Holmes,PERSON,{'PERSON': 0.85957310236775}
8737,he,PERSON,
8759,he,PERSON,
8813,Holmes,PERSON,{'PERSON': 0.99763984047619}
8819,he,PERSON,
8823,his,PERSON,
8832,Watson,PERSON,{'PERSON': 0.95951436671222}
8841,he,PERSON,
8848,Gregory,PERSON,{'PERSON': 0.95436910458124}
8870,Ross,PERSON,{'PERSON': 0.99908941494955}
8881,he,PERSON,
8899,his,PERSON,
8915,he,PERSON,
8975,Sherlock Holmes,PERSON,{'PERSON': 0.99748651488455}
8981,Holmes,PERSON,{'PERSON': 0.99193420560722}
8992,Winchester,LOCATION,{'LOCATION': 0.56787568761622}
8999,Wessex Cup,MISC,{'MISC': 0.99999538545446}
9003,Ross,PERSON,{'PERSON': 0.99955829728518}
9016,his,PERSON,
9025,His,PERSON,
9031,his,PERSON,
9050,he,PERSON,
9059,him,PERSON,
9063,him,PERSON,
9067,Holmes,PERSON,{'PERSON': 0.95420626106334}
9099,he,PERSON,
9110,his,PERSON,
9114,his,PERSON,
9173,Holmes,PERSON,{'PERSON': 0.98770483246369}
9207,Wessex Plate,ORGANIZATION,{'ORGANIZATION': 0.88800139079352}
9254,Mr. Heath Newton,PERSON,
9259,Negro,MISC,{'MISC': 0.97067488003211}
9270,Wardlaw,PERSON,{'PERSON': 0.99754713625908}
9272,Pugilist,MISC,{'MISC': 0.33195291116994}
9297,Ross,PERSON,{'PERSON': 0.99805792862743}
9299,Silver Blaze,LOCATION,{'LOCATION': 0.46105973515479}
9310,Duke,PERSON,{'PERSON': 0.7660103147332}
9312,Balmoral,LOCATION,{'LOCATION': 0.94879524578889}
9314,Iris,PERSON,{'PERSON': 0.50807328040662}
9324,Singleford,PERSON,{'PERSON': 0.79287693386126}
9384,Silver Blaze,PERSON,{'PERSON': 0.53263901892335}
9445,him,PERSON,
9463,he,PERSON,
9531,Mr. Holmes,PERSON,
9544,he,PERSON,
9559,he,PERSON,
9575,he,PERSON,
9628,Mapleton,LOCATION,{'LOCATION': 0.87953760228839}
9642,Desborough,PERSON,{'PERSON': 0.8224712457494}
9672,Duke,ORGANIZATION,{'ORGANIZATION': 0.60387439983219}
9674,Balmoral,LOCATION,{'LOCATION': 0.80458572099778}
9696,his,PERSON,
9699,his,PERSON,
9730,Mr. Holmes,PERSON,
9759,he,PERSON,
9763,he,PERSON,
9811,Silver Blaze,LOCATION,{'LOCATION': 0.90838593613483}
9791,his,PERSON,
9794,his,PERSON,
9806,he,PERSON,
9828,him,PERSON,
9842,him,PERSON,
9845,he,PERSON,
9918,John Straker,PERSON,{'PERSON': 0.99993960396021}
9930,Holmes,PERSON,{'PERSON': 0.99258288459669}
9939,him,PERSON,
9947,him,PERSON,
9951,he,PERSON,
9957,He,PERSON,
9995,Mr. Holmes,PERSON,
10000,he,PERSON,
10023,Sherlock Holmes,PERSON,{'PERSON': 0.9986163424163}
10045,he,PERSON,
10058,He,PERSON,
10063,his,PERSON,
10111,John Straker,PERSON,{'PERSON': 0.99999278021548}
10095,his,PERSON,
10173,London,LOCATION,{'LOCATION': 0.9928781424873}
10187,Ross,PERSON,{'PERSON': 0.9994963652938}
10210,Dartmoor,MISC,{'MISC': 0.99176489986528}
10216,Monday,DATE,{'DATE': 0.9947104901072}
10217,night,TIME,{'TIME': 0.94646696125511}
10224,he,PERSON,
10235,he,PERSON,
10277,Devonshire,LOCATION,{'LOCATION': 0.59428009977717}
10282,Fitzroy Simpson,PERSON,{'PERSON': 0.97771079630796}
10300,him,PERSON,
10468,Fitzroy Simpson,PERSON,{'PERSON': 0.97417049134704}
10496,he,PERSON,
10526,Simpson,PERSON,{'PERSON': 0.99316571297062}
10538,Straker,PERSON,{'PERSON': 0.9992874360822}
10554,supper,DATE,{'DATE': 0.86942882110125}
10540,his,PERSON,
10581,supper,DATE,{'DATE': 0.64060724131838}
10630,Simpson,PERSON,{'PERSON': 0.94218150668643}
10660,he,PERSON,
10698,John Straker,PERSON,{'PERSON': 0.99999004809588}
10710,night,TIME,{'TIME': 0.58239534633646}
10714,Silver Blaze,LOCATION,{'LOCATION': 0.87496916291274}
10731,he,PERSON,
10733,his,PERSON,
10812,his,PERSON,
10864,Watson,PERSON,{'PERSON': 0.99996727229147}
10910,Ross,PERSON,{'PERSON': 0.99220576780466}
10995,John Straker,PERSON,{'PERSON': 0.99998478332058}
11059,he,PERSON,
11076,his,PERSON,
11141,Straker,PERSON,{'PERSON': 0.99732526655057}
11203,Mrs. Straker,PERSON,
11242,Straker,PERSON,{'PERSON': 0.99875787285449}
11252,Derbyshire,LOCATION,{'LOCATION': 0.70757856647528}
11210,her,PERSON,
11223,her,PERSON,
11263,Straker,PERSON,{'PERSON': 0.99874584224615}
11273,his,PERSON,
11279,Simpson,PERSON,{'PERSON': 0.95291258564552}
11289,Straker,PERSON,{'PERSON': 0.9962372421324}
11281,his,PERSON,
11285,his,PERSON,
11302,he,PERSON,
11363,Straker,PERSON,{'PERSON': 0.97797287473632}
11318,he,PERSON,
11369,He,PERSON,
11381,his,PERSON,
11387,his,PERSON,
11395,he,PERSON,
11398,his,PERSON,
11401,his,PERSON,
11451,Straker,PERSON,{'PERSON': 0.9945740141216}
11467,he,PERSON,
11502,London,LOCATION,{'LOCATION': 0.99575069667968}
11512,Straker,PERSON,{'PERSON': 0.99397151316467}
11521,Derbyshire,LOCATION,{'LOCATION': 0.79566837169501}
11547,him,PERSON,
11558,him,PERSON,
11616,Clapham Junction,PERSON,{'PERSON': 0.53294988338016}
11630,Victoria,LOCATION,{'LOCATION': 0.99136423223004}
